gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used
400000,62000000000 ,11422700,176399
400000,66000000000 ,3660061,176795
400000,66000000000 ,7911077,175235
400000,66000000000 ,9255310,174863
400000,67850000000 ,4704361,176603
400000,62000000001 ,12131944,176879
400000,69000000000 ,4122884,176399
400000,72000000000 ,5119268,176327
400000,67000000000 ,6497743,176363
400000,63800000000 ,2583290,176387
400000,69000000000 ,3435150,175043
400000,68000000000 ,5100884,176555
400000,101000000000 ,1846128,176739
400000,60000000000 ,4526980,176291
400000,67000000000 ,2367121,176423
400000,52200000000 ,13226409,176399
400000,53000000000 ,5695680,176423
400000,50000000000 ,14344934,176831
400000,53000000000 ,5800008,175247
400000,56000000000 ,3706183,175823
400000,51000000000 ,3761184,176651
400000,52000000000 ,5249838,176387
400000,50000000000 ,4536531,177023
400000,51000000000 ,3126124,176999
400000,53550000000 ,1539743,175259
400000,52000000000 ,6981422,172257
400000,50000000000 ,5631810,176567
400000,50000000000 ,9446650,176639
400000,50000000000 ,1064097,174899
400000,44000000000 ,11796921,176375
400000,45000000000 ,6749278,238339
400000,44000000000 ,3348117,176615
400000,46000000000 ,1981055,176363
400000,44000000000 ,3240931,176351
400000,53130000000 ,1135694,176375
400000,43000000000 ,5535377,36087
400000,43000000000 ,5980964,174863
400000,45000000000 ,7926706,176435
400000,41000000000 ,5618705,176411
400000,44000000000 ,342937,36159
400000,46000000000 ,4436915,176627
400000,46800000000 ,5011040,176939
400000,51000000000 ,2124939,170480
400000,43000000000 ,1585424,168836
400000,47000000000 ,12436911,176963
400000,46000000000 ,9389668,176915
400000,48000000000 ,3594854,176903
400000,46000000000 ,14540385,176411
400000,46500000000 ,4737103,176591
400000,50000000000 ,2957643,176207
400000,47000000000 ,5850071,176375
400000,46000000000 ,2136055,36147
400000,47000000000 ,6637626,176363
400000,45100000000 ,9643890,176423
400000,48000000000 ,7047473,176435
400000,49000000000 ,7009670,176375
400000,55000000000 ,2851943,176843
400000,57000000000 ,6929050,176567
400000,50000000000 ,8906318,35953
400000,60000000000 ,5625131,176627
400000,64000000000 ,4981796,176411
400000,63000000000 ,10895571,174875
400000,61000000000 ,463097,176687
400000,61000000000 ,9792074,176699
400000,61000000000 ,718466,176399
400000,60000000000 ,4853038,176423
400000,60000000000 ,1386925,176231
400000,54000000000 ,11033638,175235
400000,57000000000 ,4721770,176567
400000,57000000000 ,5192923,176435
400000,64000000000 ,5719791,176915
400000,64000000000 ,5500876,176411
400000,57000000000 ,5881129,176723
400000,60000000000 ,6533517,176759
400000,62000000000 ,5047102,176183
400000,62000000000 ,1392906,176903
400000,62000000000 ,13520168,238747
400000,60000000000 ,2771685,175091
400000,62000000000 ,3477891,173386
400000,63000000000 ,3964813,174851
400000,61000000000 ,8804924,176915
400000,70800000000 ,2029511,176411
400000,69000000000 ,5132304,176987
400000,69000000000 ,1774760,176663
400000,62000000000 ,11449494,176231
400000,69000000000 ,8943877,176399
400000,66000000000 ,4002801,175835
400000,76000000000 ,4098549,176663
400000,78000000000 ,6856037,174887
400000,80000000000 ,3006197,174851
400000,81000000000 ,5547347,176351
400000,84000000000 ,7274819,176411
400000,85000000000 ,6998656,176531
400000,80000000000 ,1574385,175799
400000,76000000000 ,5385400,174875
400000,73000000000 ,7455512,176843
400000,72500100002 ,14618210,175799
400000,73000000000 ,11478862,174851
400000,70000000000 ,9902963,173566
400000,70000000000 ,13518900,175931
400000,70000000000 ,11061187,175907
400000,70000000000 ,2964772,175859
400000,75000000000 ,5529525,175967
400000,68000000000 ,5742913,175799
400000,67600000000 ,12971505,176543
400000,66000000000 ,4070382,176603
400000,69000000000 ,1061721,174887
400000,68000000000 ,2427312,173362
400000,65000000000 ,8851257,173842
400000,69300000000 ,2632209,176807
400000,66000000000 ,6872399,173914
400000,58000000000 ,5028682,237522
400000,70000000000 ,13707891,233824
400000,60000000000 ,4514919,176411
400000,67000000000 ,7351231,173290
400000,68000000000 ,7344493,176807
400000,74000000001 ,5069621,238411
400000,86400000000 ,1940351,176603
400000,66000000000 ,6818937,176387
400000,84000000000 ,2858431,176399
400000,72160000000 ,3677592,176399
400000,72000000000 ,4979211,176759
400000,66000001616 ,9397480,176747
400000,63800000000 ,6726614,173866
400000,59000000000 ,10921176,176903
400000,69000000000 ,1463139,176963
400000,71000000000 ,5467735,176951
400000,69000000000 ,4749192,176951
400000,71000000000 ,2912643,176399
400000,70840001845 ,1223954,176963
400000,70000000000 ,14456498,176963
400000,84000002188 ,10685114,176399
400000,76000000000 ,10508715,176975
400000,68000000000 ,13980565,176999
400000,70000000000 ,3602106,176963
400000,63000000000 ,11889539,175403
400000,65000000000 ,11029160,176939
400000,68000000000 ,11734034,176579
400000,67100000000 ,7192478,172005
400000,67100000000 ,7367377,174899
400000,66000000000 ,11798340,176927
400000,72000000000 ,3053089,176903
400000,69084153034 ,6575917,176939
400000,66000000000 ,2318903,176759
400000,71000000000 ,6058721,173830
400000,69000000000 ,14464566,176831
400000,69000000000 ,12932371,173878
400000,74000000000 ,6199266,176375
400000,73000000000 ,5562592,170324
400000,72000000000 ,14446710,172053
400000,73000000000 ,7511954,176411
400000,73000000000 ,9683497,176351
400000,88000000000 ,5972225,176627
400000,79000000000 ,13145146,176819
400000,79000000000 ,4247234,175319
400000,73880000000 ,6905243,176423
400000,79000000000 ,1047723,176543
400000,78000000000 ,2795076,176411
400000,83000000000 ,5044004,238351
400000,74000001561 ,7958748,176591
400000,84000000000 ,966364,176567
400000,89000000000 ,6475356,174899
400000,97000000000 ,2182093,176603
400000,98880000000 ,3159261,176579
400000,96800000000 ,10874516,176591
400000,97000000000 ,2607522,176855
400000,96000000000 ,7196066,176987
400000,94000000000 ,9019329,176819
400000,96000000000 ,12633231,176195
400000,93000000000 ,1360669,238699
400000,103000000000 ,4269391,173378
400000,116160000000 ,2071091,174699
400000,92000000000 ,12538851,36171
400000,94000000000 ,5647666,176867
400000,95000000000 ,1746758,176399
400000,95000000000 ,14549258,176843
400000,98000000000 ,7405268,176411
400000,86250000000 ,9169096,174923
400000,95000000000 ,4104765,176219
400000,95000000000 ,12458987,176687
400000,87000000000 ,5832141,176603
400000,91000000000 ,1925610,176615
400000,105000000000 ,11745939,176187
400000,105000000000 ,11081600,176571
400000,113000000000 ,4721219,238703
400000,113000000000 ,9035721,176751
400000,111000000000 ,8340222,176379
400000,110000000000 ,4915108,176847
400000,107000000000 ,1661648,176367
400000,109000000000 ,10546144,176475
400000,107142800000 ,1733889,172033
400000,107942315161 ,4794124,176919
400000,94000000000 ,3447858,176387
400000,94000000000 ,3271471,176411
400000,95000000000 ,5863009,176579
400000,96000000000 ,2194143,176387
400000,99000000000 ,2532855,36171
400000,99000000000 ,12643554,176435
400000,95000000000 ,5432452,175475
400000,102120001733 ,1654490,176763
400000,101000000000 ,4211717,176379
400000,105000000000 ,7142793,176907
400000,115440000000 ,7258102,176547
400000,104000000001 ,11594330,176547
400000,126000000000 ,1955513,176391
400000,125000000000 ,2276330,149795
400000,110000000000 ,4614205,177051
400000,117000001459 ,5838206,176355
400000,125000000000 ,296615,176403
400000,125000000000 ,5427144,152808
400000,125000000000 ,2663917,176499
400000,115000000000 ,3920792,172033
400000,134000000000 ,2432249,36171
400000,120000000000 ,9759558,176535
400000,119000000000 ,4099455,176391
400000,111000000000 ,8833744,36567
400000,124000000000 ,6276203,174699
400000,118000000000 ,11897954,176403
400000,125000000000 ,8490353,176403
400000,133000000000 ,3168643,176199
400000,126250000000 ,7812564,152844
400000,115000000000 ,1969263,176595
400000,105600000000 ,3474148,177039
400000,111000000000 ,7685846,176415
400000,112000000000 ,7970592,176979
400000,110000000000 ,4925615,36771
400000,110000000000 ,7268528,174987
400000,112000000000 ,4328648,176319
400000,112000000000 ,1378095,176163
400000,107000000000 ,9725693,176535
400000,114000000000 ,9127462,176559
400000,120000000000 ,3230168,176391
400000,120000000000 ,4039576,176403
400000,128000000000 ,5523917,239051
400000,126000000000 ,5345395,175803
400000,120000000000 ,7338081,174903
400000,131000000000 ,8451382,176595
400000,130000000000 ,3577472,176523
400000,131000000000 ,3529238,177015
400000,131000000000 ,5684381,176895
400000,130000000000 ,3492358,176379
400000,130000000000 ,12010074,176583
400000,130000000000 ,13320078,172285
400000,123633664000 ,10200318,176367
400000,129000000000 ,1746778,36567
400000,129000000000 ,3850357,170340
400000,129870000000 ,6807806,177015
400000,130000000000 ,2001383,176223
400000,130501160001 ,8165229,176403
400000,135000000000 ,6939272,174975
400000,134000000000 ,2978128,152856
400000,131000000000 ,9442814,176391
400000,129000000000 ,8311542,36687
400000,126000000000 ,2482439,171877
400000,120000000000 ,14488040,176391
400000,125000000000 ,6735310,176355
400000,132000000000 ,3287396,176859
400000,130000000000 ,6435713,176715
400000,126000000000 ,13313995,175239
400000,110000000000 ,9981389,176367
400000,111000000000 ,13190208,176295
400000,111000000000 ,13446539,176235
400000,111800000000 ,3207426,176415
400000,110000000000 ,10210988,176187
400000,112000000000 ,6216625,176559
400000,112000000000 ,5457634,175779
400000,110000000000 ,1413207,176391
400000,120000000000 ,5924734,174675
400000,112000000000 ,5750059,176619
400000,113000000000 ,10575766,176775
400000,130000000000 ,6121772,176367
400000,121000000000 ,7699700,175359
400000,156000000000 ,2740087,175227
400000,154000000000 ,4358306,176931
400000,158000000000 ,8253082,176331
400000,150000000000 ,8202427,35755
400000,150000000000 ,8430603,176211
400000,158000000000 ,4289361,176199
400000,150816287763 ,12026343,176355
400000,143000001459 ,3321334,176187
400000,159642857143 ,8632303,199797
400000,159000000000 ,7142056,239075
400000,159000000000 ,7425517,176571
400000,163000000000 ,9027375,152844
400000,142000000000 ,7181976,36363
400000,150000000000 ,7394274,35931
400000,142000000000 ,7358343,176367
400000,169200000000 ,3226858,176367
400000,143000000000 ,12759195,176859
400000,140004165769 ,8009820,176739
400000,135000000000 ,5170490,176355
400000,140000000000 ,1118353,176595
400000,132400000000 ,2521819,176967
400000,143750000000 ,6875689,176823
400000,143000000000 ,4284440,171673
400000,136000000000 ,5681336,176331
400000,152000000001 ,7961817,176355
400000,152000000001 ,6149982,176499
400000,153000000000 ,2278370,176871
400000,180000000000 ,1723994,176871
400000,154285714285 ,4112553,176367
400000,127000000000 ,14202459,176199
400000,112000000000 ,5490586,36411
400000,112000000000 ,5598591,35797
400000,122000000000 ,11762716,176955
400000,136250000000 ,2999512,36147
400000,125000000000 ,12452191,168660
400000,125000000000 ,12909321,238739
400000,125000000000 ,9053148,44912
400000,130000000000 ,7234367,176799
400000,130000000000 ,7057568,176739
400000,128000000000 ,6704522,176775
400000,128000000000 ,6880829,176307
400000,131000000000 ,6332846,174795
400000,113000000000 ,1264935,36159
400000,119000000000 ,10778668,176499
400000,138000000000 ,13161556,238367
400000,140000000000 ,11324797,176583
400000,143000000000 ,5247488,176523
400000,143000000000 ,4946227,176367
400000,142000000000 ,5101613,176355
400000,154000000000 ,3340212,174891
400000,157000000000 ,6109486,176319
400000,144000000000 ,12184570,238715
400000,144000000000 ,4232019,176415
400000,147000000000 ,6943319,36339
400000,171000000000 ,8708048,176847
400000,166141993818 ,8977193,176943
400000,157501400001 ,8800250,176175
400000,152000000001 ,11258676,36159
400000,152000000001 ,4636053,238727
400000,156000000000 ,7706510,176355
400000,164000000000 ,14182211,202835
400000,172000000000 ,218403,176403
400000,172000000000 ,3610470,176379
400000,172000000000 ,9682386,171961
400000,199800000000 ,1921971,174843
400000,168000000000 ,7687522,176175
400000,168000000000 ,10203575,238607
400000,168000000000 ,10620615,239063
400000,168000000000 ,11795380,176367
400000,168000000000 ,7863865,176343
400000,168000000000 ,12230823,176367
400000,168000000000 ,9089496,176379
400000,166950000000 ,7926804,176895
400000,180000000000 ,11286431,176343
400000,162000000000 ,2370216,176343
400000,267000000000 ,8886951,176823
400000,292000000000 ,7203155,176403
400000,292000000000 ,4403361,174891
400000,278250000000 ,11081985,238679
400000,292000000000 ,8748965,174867
400000,292000000000 ,2293200,175779
400000,291000000000 ,9692328,176379
400000,289000000000 ,6591190,238991
400000,286000000000 ,14588606,173210
400000,292000000000 ,12825608,175803
400000,273100000000 ,6321865,176163
400000,279000000000 ,6859007,176403
400000,301000000000 ,3408833,173642
400000,303000000000 ,3756175,176415
400000,284917110464 ,7476625,36699
400000,296000000000 ,3774178,175227
400000,295000000000 ,10861516,175827
400000,295000000000 ,11059327,176811
400000,280000000000 ,8748021,176211
400000,285000000000 ,12457070,176559
400000,292000000000 ,5870588,174855
400000,292000000000 ,6089423,176835
400000,285000000000 ,12575759,176367
400000,275000000000 ,9869305,176367
400000,295900000000 ,8444257,176367
400000,305000000000 ,691394,36387
400000,309100000001 ,6980398,175311
400000,309100000001 ,6805087,238727
400000,288000100000 ,10027045,176763
400000,276100000000 ,9185309,175791
400000,269000000000 ,8501297,173534
400000,322800000000 ,3443140,176919
400000,271000001561 ,14072183,175791
400000,269000000000 ,2684759,176787
400000,278000000000 ,318908,176391
400000,324000000000 ,609450,176343
400000,314400000000 ,4578511,176367
400000,314400000000 ,4049350,173366
400000,314400000000 ,4402144,176403
400000,314400000000 ,4225741,176391
400000,312000000000 ,601906,172057
400000,312000000000 ,638087,36181
400000,312000000000 ,1017253,176367
400000,312000000000 ,840886,202799
400000,302376266244 ,766108,36363
400000,302376266244 ,942847,176739
400000,240000000000 ,11155183,35795
400000,240000000000 ,11331922,176739
400000,223200120001 ,7837739,176367
400000,226800000000 ,7661372,176403
400000,226800000000 ,7484969,176535
400000,223200120001 ,7874102,36363
400000,218000000000 ,7308434,168708
400000,218000000000 ,6053556,36303
400000,218000000000 ,6432343,176319
400000,221000000000 ,7095376,176355
400000,221000000000 ,6919021,176895
400000,220440000000 ,4238936,238367
400000,220440000000 ,4415771,176835
400000,221000000000 ,3248714,176619
400000,210000000000 ,5018922,175059
400000,209983518225 ,8354571,176355
400000,209983518225 ,8531154,176583
400000,193875000000 ,11032733,199809
400000,175000000000 ,11618207,176595
400000,174912873160 ,2771210,176367
400000,173000000000 ,11972781,176871
400000,180000000000 ,953743,176799
400000,180000000000 ,7390517,174807
400000,175000000000 ,5146075,176331
400000,210000000000 ,5089633,176367
400000,175000000000 ,7207691,176391
400000,190800000000 ,4877313,176415
400000,210000000000 ,4913266,35953
400000,164630000000 ,12461850,176391
400000,164630000000 ,12638061,176211
400000,167000000000 ,10634820,176403
400000,154000000000 ,6482641,176151
400000,156250000000 ,7655943,176379
400000,156250000000 ,7876110,176775
400000,150000000000 ,11185663,36133
400000,144430000000 ,11149530,176367
400000,141000100002 ,10973163,176811
400000,143000000000 ,12978670,36313
400000,173316000000 ,4177905,174843
400000,169200120002 ,4003062,176811
400000,171600000000 ,8850050,176559
400000,131100000000 ,13696834,176355
400000,131100000000 ,13873237,176403
400000,144000000000 ,4689452,176223
400000,124000000000 ,4542794,176355
400000,112000000000 ,7788564,176355
400000,112000000000 ,5217694,174843
400000,112000000000 ,1756714,176379
400000,110000000000 ,8401704,176355
400000,117000000000 ,6494190,152856
400000,122000000000 ,2633081,177015
400000,135000000000 ,1016462,176355
400000,117000000000 ,2788164,174867
400000,114000000000 ,14422327,176595
400000,114000000000 ,2213437,176379
400000,113775000000 ,584983,176367
400000,121000000000 ,8111351,176343
400000,113000000000 ,1134478,174675
400000,112000000000 ,10668087,176823
400000,112000000000 ,11443911,175059
400000,109000000000 ,6539412,176391
400000,107000000000 ,4219457,175611
400000,100000000000 ,10771463,174783
400000,110000000000 ,4038768,176379
400000,107800000000 ,7518433,173186
400000,107000000000 ,12046548,176391
400000,106000000000 ,6571871,176211
400000,106000000000 ,7008120,239003
400000,106875950001 ,10618605,171877
400000,97000000000 ,6209001,176399
400000,179000000000 ,5914293,176367
400000,177000001561 ,11223803,176775
400000,208000000000 ,2420800,176391
400000,208000000000 ,3786821,176415
400000,187500000000 ,6253337,176379
400000,170000000000 ,10304558,176607
400000,170000000000 ,10657568,176391
400000,170000000000 ,10481177,176619
400000,173720000000 ,12344080,176415
400000,173720000000 ,12167665,176391
400000,154000000000 ,11449222,176367
400000,154000000000 ,10655929,176547
400000,144000000001 ,14383197,171733
400000,147534000000 ,4122010,176823
400000,136000000000 ,5254014,176391
400000,134000000000 ,8196885,176595
400000,138600000000 ,3831830,176787
400000,134000000000 ,7916875,176391
400000,126000000000 ,6241330,170700
400000,135000000000 ,11665288,176859
400000,135000000000 ,11028831,176355
400000,135000000000 ,303268,176547
400000,135000000000 ,2420237,176139
400000,135000000000 ,6413888,148258
400000,123000000000 ,1769488,44864
400000,135115000267 ,2414277,176163
400000,130000000000 ,9986436,172153
400000,129000000000 ,12128517,176379
400000,129000000000 ,11952138,36555
400000,127000000000 ,11915583,36615
400000,131000000000 ,3278556,176343
400000,127594500000 ,6014079,176775
400000,128000000000 ,1360554,36339
400000,132250000000 ,10380693,176355
400000,135000000000 ,3493480,176391
400000,132000000000 ,2917160,176355
400000,146633551945 ,4849065,238691
400000,150535462116 ,3190881,176367
400000,136000000000 ,8437835,176367
400000,152460000000 ,1003174,176391
400000,200550000000 ,4441467,176415
400000,211000000000 ,4478026,176379
400000,209000000000 ,3420575,171925
400000,201000000000 ,5016372,176415
400000,197000000000 ,3848468,176391
400000,200000000000 ,4024979,176511
400000,196000000000 ,7831594,176607
400000,195000000000 ,11265603,176607
400000,194700000000 ,12117336,176355
400000,194000000000 ,6631514,172009
400000,193000000000 ,3538993,176835
400000,193000000000 ,9293047,176511
400000,192000000000 ,5113611,174891
400000,208000000000 ,6078493,175035
400000,195000000000 ,394369,174879
400000,196000000000 ,10099960,176391
400000,202000000000 ,5991872,173378
400000,207886106349 ,4124219,170292
400000,207886106349 ,4475537,174915
400000,207886106349 ,4300622,176403
400000,204600000000 ,11616162,176847
400000,206000000000 ,9429086,176607
400000,197000000000 ,2338097,176799
400000,186000000000 ,3738307,36603
400000,181000000000 ,4610936,175455
400000,181000000000 ,2018157,176751
400000,181000000000 ,453745,173330
400000,173000000000 ,8091248,176391
400000,171600000000 ,6573905,176415
400000,178000000000 ,2521383,176847
400000,168000000000 ,4959053,176871
400000,171000000000 ,2943300,176379
400000,170940000000 ,5989346,176379
400000,169880000000 ,3625542,171841
400000,172000000000 ,8531763,177147
400000,176000000000 ,369421,176367
400000,154000000000 ,3968691,152844
400000,185900000000 ,1867262,174891
400000,193000000000 ,786156,176571
400000,191000000000 ,4257149,152868
400000,191000000000 ,3692419,152856
400000,201000000000 ,7828774,176811
400000,140400001751 ,2871770,239111
400000,132000000000 ,2664185,176571
400000,132000000000 ,4470514,152844
400000,131000000000 ,2204342,176595
400000,122100000000 ,1691248,176355
400000,136850000000 ,1036447,176823
400000,136850000000 ,859624,176871
400000,121000000000 ,4344223,173774
400000,120000000000 ,11125799,176187
400000,110000000000 ,14633596,176583
400000,120000000000 ,4230676,170316
400000,117000000000 ,2392417,176631
400000,115000000000 ,9850671,36519
400000,120000000000 ,8662264,176367
400000,118000000000 ,5853092,175791
400000,142000000000 ,11260547,176535
400000,132000000000 ,4846149,176403
400000,143000000000 ,4986460,168828
400000,140000000000 ,12068303,176595
400000,137000000000 ,4943725,176403
400000,137000000000 ,1612594,175371
400000,142000000000 ,5450180,152844
400000,171600000000 ,649179,176379
400000,139000000000 ,3456360,176211
400000,132300001639 ,3795264,168792
400000,135000000000 ,5735459,176379
400000,156000000000 ,9406854,168852
400000,138000000000 ,8282956,176211
400000,143000000000 ,6096863,176379
400000,147000000000 ,5065815,173522
400000,146000000000 ,5245862,176583
400000,132000000000 ,5170372,176631
400000,137000000000 ,9731582,176379
400000,138000000000 ,9875407,177099
400000,140000000000 ,4956658,175335
400000,136000000000 ,3380918,171841
400000,171600000000 ,834223,36171
400000,143000000000 ,1190883,175299
400000,136000000000 ,560161,176379
400000,144000000000 ,3054998,175311
400000,139000000000 ,11743403,175359
400000,160800000000 ,4470832,170232
400000,132000000000 ,9893903,176379
400000,128000001459 ,12067215,177003
400000,132434872512 ,1004228,175035
400000,132434872512 ,7158500,176175
400000,130000000000 ,6908233,176595
400000,125000000000 ,6256760,176163
400000,148000000000 ,2460238,172045
400000,144000000000 ,13159911,172021
400000,151000000000 ,2997723,176535
400000,151000000000 ,6002448,176415
400000,146000000000 ,2275658,176775
400000,149850000000 ,14574609,175767
400000,150000000000 ,4399763,176559
400000,142000000000 ,5891136,174855
400000,149000000000 ,6606522,228065
400000,142000000000 ,2447459,44912
400000,145000000000 ,10430101,176403
400000,142000000000 ,11847041,173378
400000,152000000000 ,2714275,176571
400000,153000000000 ,10810739,176343
400000,159000001459 ,7235828,202787
400000,160010000000 ,5684126,176583
400000,150000000000 ,1228891,36315
400000,167000000000 ,6133863,171997
400000,168000000000 ,4616156,176415
400000,166000000000 ,8240057,176811
400000,164000000000 ,7755798,176919
400000,165000000000 ,4033565,176403
400000,164000000000 ,9978123,176403
400000,154000000000 ,9932965,176871
400000,154000000000 ,3729478,171841
400000,153000000000 ,8430297,176559
400000,150700000000 ,4665961,176367
400000,154000000000 ,1562053,174723
400000,149175000000 ,12020228,176175
400000,141000000000 ,5321617,176523
400000,140000000000 ,6426823,176379
400000,140000000000 ,6336603,176787
400000,141000000000 ,1072878,176811
400000,129000000000 ,8261496,176379
400000,134000000000 ,8195985,175455
400000,139000000000 ,6100935,173630
400000,121000000000 ,8420858,176367
400000,121000000000 ,7293474,236818
400000,121000000000 ,4241058,174867
400000,110000000000 ,6591680,176847
400000,135000000000 ,5001076,176355
400000,159000000000 ,9757965,176187
400000,156250000000 ,3139722,176631
400000,152000000000 ,8654343,234392
400000,142800000000 ,7808487,176403
400000,150000000000 ,4900176,176331
400000,157000000000 ,1846619,176547
400000,158000000000 ,3496078,238991
400000,153000000000 ,3874140,177135
400000,176000000000 ,1256282,176391
400000,184000000000 ,5173709,176283
400000,185164229265 ,2851047,176811
400000,190000000000 ,2784390,174843
400000,187000000000 ,982004,176847
400000,179000000000 ,5976059,176379
400000,199000000000 ,7214653,176379
400000,191000000000 ,9294192,176355
400000,227000000000 ,7298974,176559
400000,232500000000 ,4854870,176223
400000,210000000000 ,5351702,176823
400000,201900001604 ,8025909,176367
400000,223000000000 ,605302,173462
400000,225000000000 ,6930895,172261
400000,241000000000 ,8028421,238655
400000,241000000000 ,1713956,176235
400000,232000000000 ,3708999,152820
400000,257000000000 ,10788499,176787
400000,242000000000 ,12221417,176367
400000,249000000000 ,3663143,177027
400000,250000000000 ,5029756,176355
400000,250000000000 ,3318511,176847
400000,242000000000 ,8147410,176415
400000,223000000000 ,14249651,174855
400000,225000000000 ,6797290,176331
400000,222200000000 ,7697170,172225
400000,215000000000 ,8418449,175047
400000,220000000000 ,2087798,176835
400000,222200000000 ,2264177,176379
400000,214000000000 ,4114514,176415
400000,210000000000 ,4941964,176787
400000,206000000000 ,4169974,175263
400000,200000000000 ,5620401,176571
400000,199000000000 ,1081852,176919
400000,196000000000 ,5657899,176415
400000,192000000000 ,11483414,36363
400000,192000000000 ,11696540,176763
400000,185000000000 ,3068530,176943
400000,184260000000 ,4316020,176391
400000,219000000000 ,3405917,35759
400000,227040000000 ,1705699,174843
400000,208000000000 ,7732655,173366
400000,166000000000 ,8154992,176619
400000,166000000000 ,2709368,173738
400000,178001719775 ,4164096,177075
400000,182600000000 ,2014255,152784
400000,181650000000 ,5838824,35951
400000,191000000000 ,7367704,152808
400000,191000000000 ,7214896,176487
400000,193600000000 ,5025591,176523
400000,190000000000 ,7702612,176583
400000,202650000000 ,1007001,176367
400000,199000000000 ,5005894,173378
400000,208000000000 ,1499505,176895
400000,221000000000 ,5850474,238691
400000,200000000000 ,938821,173378
400000,189000000000 ,12696219,176535
400000,218000000000 ,3051551,36191
400000,190000000000 ,5342300,176379
400000,193000000000 ,2100380,176763
400000,185900000000 ,8253756,36291
400000,185000000000 ,9436724,36171
400000,168000000000 ,8288579,175335
400000,151000000000 ,859123,170280
400000,151000000000 ,9270466,176571
400000,125610000000 ,3268758,176367
400000,139700001717 ,8806951,36397
400000,137000000000 ,2929261,175299
400000,136000000000 ,4167477,176847
400000,141000000000 ,6358857,176883
400000,141000001561 ,4354465,176787
400000,135000000000 ,2005817,175779
400000,137000000000 ,4145379,176835
400000,134310000000 ,1541340,176739
400000,132000000000 ,12405651,176547
400000,135000000000 ,8658186,176403
400000,153000000000 ,3627741,174891
400000,145880000000 ,8551798,173822
400000,163000001561 ,10995294,176547
400000,179000000000 ,10553847,176379
400000,179000000000 ,5842996,152868
400000,176000000000 ,7127375,238667
400000,161700000000 ,9693393,175767
400000,200000000000 ,10527990,176379
400000,183700000000 ,2778197,176583
400000,183700000000 ,8455981,176715
400000,173000000000 ,6374070,238355
400000,173010000000 ,9495696,176763
400000,189000000000 ,1015320,238979
400000,181000000000 ,5201663,176235
400000,174000000000 ,8087972,176391
400000,184000000000 ,5261752,238655
400000,165000000000 ,1996125,176295
400000,184800000000 ,6731442,176571
400000,150000000000 ,3819007,176391
400000,165000000000 ,7317165,173342
400000,168000000000 ,7806907,176379
400000,165000000000 ,4800239,174699
400000,200000000000 ,988887,176415
400000,189750000000 ,9753144,176871
400000,195000000000 ,1674688,36303
400000,159500000000 ,1638385,176487
400000,206910000000 ,1797608,176187
400000,229000000000 ,2207558,176367
400000,225000000000 ,8067814,176583
400000,226000000000 ,1735016,170232
400000,224510000000 ,4944501,176799
400000,225000000000 ,4059319,231054
400000,224000000000 ,2954316,175311
400000,216000000000 ,7089757,176379
400000,205000000000 ,12358455,174867
400000,205000000000 ,353587,170604
400000,206000000000 ,1781859,176175
400000,208000000000 ,8422012,176775
400000,207000000000 ,3488863,176403
400000,206000000000 ,6962659,176391
400000,206000000000 ,1780842,176367
400000,206000000000 ,1604475,36107
400000,217000000000 ,1017964,176355
400000,242000000000 ,4815708,36099
400000,290400000000 ,681747,176367
400000,239000000000 ,533508,177195
400000,240000000000 ,6871813,176331
400000,259600000000 ,7299755,238703
400000,267000000000 ,1907357,171901
400000,267000000000 ,3125951,176379
400000,272000000000 ,5270335,176343
400000,289000000000 ,289526,176703
400000,275000000000 ,4389941,176331
400000,300000000000 ,2631713,176355
400000,319000000000 ,7135176,176799
400000,283000000000 ,10602712,176883
400000,326000000000 ,3914323,176211
400000,323000000000 ,7744696,238679
400000,315000000000 ,1121466,238979
400000,308000000000 ,1489328,176391
400000,300000000000 ,1211636,176187
400000,301000000000 ,6303667,176595
400000,336000000000 ,1004044,176739
400000,232000000000 ,12404371,36543
400000,328900000000 ,4766778,176559
400000,326700000000 ,9943914,35771
400000,331100000000 ,2313783,176763
400000,417000000000 ,4249219,239039
400000,422000000000 ,4774095,239159
400000,391000000000 ,6968038,176571
400000,427000000000 ,6838449,176583
400000,400000000000 ,12460192,174327
400000,400000000000 ,4359180,176943
400000,388500000000 ,2961215,176475
400000,385000000000 ,4056880,238703
400000,385000000000 ,1289598,176379
400000,384060000000 ,4344079,176739
400000,385000000000 ,9683746,176859
400000,385000000000 ,9506887,152880
400000,411000000000 ,2756162,173354
400000,412000000000 ,6106528,238295
400000,353000000000 ,2483768,176391
400000,353000000000 ,5082568,175059
400000,394000000000 ,1060533,175035
400000,406000000000 ,1020731,152868
400000,399000000000 ,7876643,175779
400000,385000000000 ,9124078,176391
400000,385000000000 ,12157398,152844
400000,382000000000 ,8686143,174927
400000,388000000000 ,5839618,152844
400000,361425000000 ,6519614,176367
400000,361425000000 ,6694505,174891
400000,388000000000 ,5581981,176655
400000,387000000000 ,5393231,175623
400000,387000000000 ,2900877,176163
400000,373000000000 ,1963310,172045
400000,369000000000 ,5151025,176583
400000,364000000000 ,4428891,176379
400000,330000000000 ,4712714,152832
400000,326000000000 ,10382596,176367
400000,321000001561 ,1681687,176211
400000,301000000000 ,5140393,176367
400000,301000000000 ,12152941,152832
400000,291000000000 ,7933728,176451
400000,286000000000 ,7015269,175479
