gas,gas_price,receipt_cumulative_gas_used,receipt_gas_used
500000,54600000000,8392248,176735
500000,57000000000,12193989,176387
500000,55000000000,2592952,176399
500000,53000000000,7132220,239023
500000,50000000000,4364414,176891
500000,46200000000,12512873,176831
500000,61600000000,1737712,176399
500000,62000000000,9427631,176219
500000,59000000000,13870930,36099
500000,53000000000,7948339,176411
500000,53000000000,8760902,176819
500000,53000000000,13958755,176375
500000,54000000000,6254051,176615
500000,77000000000,14450128,175259
500000,76000000000,2386975,237522
500000,77000000000,1466499,176807
500000,75000000000,5737128,177023
500000,73500000911,6838217,36579
500000,81250000000,7735127,35967
500000,77000000000,5199152,176423
500000,76000000000,12832106,176639
500000,69000000000,13827024,35979
500000,62000000000,7342860,176411
500000,64799999999,9477365,171705
500000,70000000000,3291482,176435
500000,70000000000,8872762,176867
500000,68000000000,7426629,176591
500000,60000000000,5753749,176231
500000,60000000000,6593272,176555
500000,54000000000,5546560,176435
500000,56000000000,6736905,176423
500000,63000000000,9302049,176411
500000,83000000000,10618851,175223
500000,77000000000,1297309,175307
500000,75900000000,10530304,176411
500000,75366000000,13925076,176855
500000,75000000000,10378948,152864
500000,74550000000,2882612,176411
500000,73000000000,9514472,176603
500000,72345000000,5202290,176411
500000,74000000000,8571552,176867
500000,70010000000,3378408,36001
500000,70000000000,13308504,35941
500000,70000000000,13206844,175247
500000,70010000000,4207764,176363
500000,69000000000,6303983,176399
500000,63000000000,8966965,177107
500000,68000000000,2775939,176579
500000,69000000000,6057527,174887
500000,61000000000,11574640,33055
500000,65000000000,3063607,176807
500000,64000000000,8094201,36291
500000,52500000000,3648315,176591
500000,55000000000,9044486,176879
500000,55000000000,2823124,175379
500000,54000000000,3968167,176843
500000,50000000001,3774148,170744
500000,50000000000,2759219,174887
500000,49000000000,10122911,172221
500000,46800000000,9942082,32923
500000,51000000000,8842013,176411
500000,49000000000,8898841,175043
500000,53000000000,10954215,176699
500000,56400000000,1154838,176987
500000,55000000000,10975084,176411
500000,52500000000,9688087,174911
500000,56000000000,605725,176363
500000,55000000000,11774150,152744
500000,55000000000,9880206,176375
500000,55000000000,10012285,151256
500000,51000000000,10508076,176807
500000,51000000000,11023679,176783
500000,53000000000,8741365,176435
500000,58500000000,1914881,176243
500000,45000000000,6975556,174899
500000,58000000000,7578376,174875
500000,58000000000,8150904,176855
500000,59000000000,3296696,176615
500000,57500001460,4286453,176783
500000,53000000000,8907478,176819
500000,54000000000,7324489,176399
500000,51000000000,9333816,176231
500000,55000000000,3440511,174743
500000,54000000000,3452411,174899
500000,54000000000,2668619,176375
500000,52000000000,11215243,176783
500000,53000000000,2555111,176783
500000,49000000000,13476914,152756
500000,55000000000,10890502,152744
500000,52800000000,13163441,176699
500000,58000000000,3375117,176363
500000,59325000000,9085394,176879
500000,61000000000,14542128,176387
500000,60000000000,6267269,176339
500000,60500000000,7502245,176231
500000,59800000000,12374144,176591
500000,54000000000,8943767,176363
500000,59000000000,12251926,176543
500000,60000000000,9105683,35915
500000,60000000000,7147407,36159
500000,59000000000,12369983,152960
500000,59000000000,8592367,176399
500000,56000000000,11046273,175091
500000,57000000000,4238332,176435
500000,55000000000,6986460,239023
500000,61210000000,649825,176411
500000,59825000000,10623009,238651
500000,59825000000,10975639,176423
500000,57000000000,10535398,173650
500000,62000000000,9190028,176411
500000,62000000000,6414140,176591
500000,58000000000,12469088,176411
500000,55000000000,6944093,176195
500000,58000000000,2525827,36191
500000,56250000000,11958112,36483
500000,57000000001,11994643,36531
500000,55000000000,11921629,174887
500000,54000001561,14503596,176987
500000,52000000000,13673951,176411
500000,52000000000,13263013,176411
500000,49895107500,5331724,176603
500000,50000000000,13820982,176879
500000,47000000000,6492588,176387
500000,47000000000,13446738,173746
500000,45000000000,10813307,238723
500000,53000000000,6961271,176879
500000,56262897333,9946364,174887
500000,58000000000,1477626,176231
500000,57000000000,5063716,176411
500000,53000000000,9017493,36579
500000,58000000000,4066646,176759
500000,60000000000,6418455,36555
500000,59000000000,11918563,174875
500000,57000000000,9836718,176855
500000,60000000000,1766964,176747
500000,77000000000,8452052,176411
500000,83000000000,13681113,36157
500000,83000000000,2056730,174899
500000,83000000000,1191891,176399
500000,79000000000,5862628,176375
500000,79000000000,1054066,176771
500000,76700000000,9267802,176843
500000,76000000000,13008793,176843
500000,76000000000,8445453,173770
500000,76000000000,8898593,176411
500000,72000000000,7182889,35529
500000,72000000000,3736278,176783
500000,63000000000,3612513,36087
500000,67000000000,3648478,35965
500000,74000000000,5197804,176891
500000,66000000000,4407996,176435
500000,61000000000,9349373,176435
500000,61000000000,9656739,176183
500000,60000000000,8250245,176399
500000,59000000000,14335821,174707
500000,59000000000,4687219,176591
500000,62000000000,13804853,176615
500000,60000000000,8703113,176591
500000,61000000000,9043176,176363
500000,60000000000,13522442,152780
500000,60000000000,2895427,35953
500000,60500000000,6658512,32740
500000,61000000000,10795463,175535
500000,60224288402,1539744,152696
500000,60000000000,13636338,35991
500000,60000000000,8902042,176591
500000,62000000000,8850104,176711
500000,65100000000,6333546,176435
500000,68000000000,8515763,176423
500000,67000000000,7303271,152720
500000,65000000000,9382292,170564
500000,64000000000,5913995,152732
500000,66000000000,9463560,175055
500000,66084225232,3587536,176507
500000,63000000000,10990737,174899
500000,66000000000,11320410,36159
500000,62000000000,5949129,176843
500000,57000000000,2105084,176831
500000,52000000000,8590681,36123
500000,49190636874,3673777,176423
500000,50000000000,6351875,176591
500000,52000000000,14218833,176399
500000,50000000000,6669124,176603
500000,50000000000,10401819,32911
500000,49404244375,1036631,151256
500000,51000000000,5935452,173398
500000,51000000000,5254941,152744
500000,50000000000,13128606,176579
500000,51000000001,6916742,152756
500000,49000000000,3488292,176411
500000,46000000000,14068329,43957
500000,49000000000,9498928,32947
500000,46370000000,2678850,176591
500000,41000000000,7414371,35887
500000,47210000000,12236852,36159
500000,45000000000,4110807,176795
500000,43200000000,12543915,36723
500000,43000000000,10944976,176327
500000,45000000000,7859741,175163
500000,52000000000,5230894,176675
500000,47000000000,2985212,238687
500000,47000000000,8112751,176843
500000,45100000000,2980759,176375
500000,44000000000,8819138,44168
500000,42000000000,6037824,36063
500000,42000000000,10745838,35939
500000,40699999436,14334342,176591
500000,43000000000,8049165,176375
500000,44000000000,6693057,238975
500000,42360165632,6908819,152732
500000,43050000000,5576145,176411
500000,44000000000,9635400,175055
500000,39000000000,13217348,32364
500000,39000000000,12909670,152732
500000,39000000000,5110727,149719
500000,43956000000,2984605,176627
500000,39000000000,14509065,152744
500000,41000000000,176819,176819
500000,42000001561,4702726,176555
500000,44002800000,3298446,176903
500000,43000000000,13249656,176387
500000,43000000000,12560543,176375
500000,42000000000,7012775,239119
500000,42000000000,11580051,176879
500000,43000000000,5012490,176435
500000,44000000000,11502964,238999
500000,44000000000,10003702,176843
500000,48000000000,2865901,176411
500000,43500000000,8500842,152732
500000,45210000000,11660120,175103
500000,45000000000,13922406,35613
500000,43000000000,6088430,238651
500000,45100000000,1773572,151232
500000,44000000000,6850524,176855
500000,44000000000,10995644,172185
500000,44000000000,2944157,176843
500000,45000000000,4856712,152720
500000,44000000000,4325051,176207
500000,48510000000,12540871,176207
500000,55000000000,7926574,176195
500000,60000000000,10055991,172005
500000,60000000000,11174433,172233
500000,58782626965,2428528,36099
500000,60000000000,6685138,32899
500000,57000000000,12954091,175343
500000,55000000000,3042554,176363
500000,51700000000,12498825,238735
500000,51700000001,10367425,175103
500000,55000000000,3069433,176579
500000,58000000000,9286637,36171
500000,58000000000,1567408,176375
500000,57000000000,7888282,176375
500000,54000000000,1100507,36495
500000,54000000000,14432643,36145
500000,53550000000,12056494,36603
500000,54000000000,12228487,171993
500000,49680000000,1969158,176579
500000,55000000000,5707047,176411
500000,55000000000,3424059,175307
500000,60000000000,10355690,175103
500000,60000000000,12575157,176627
500000,60000000000,4668340,176387
500000,56000000000,5214354,152732
500000,51000000000,13597890,151256
500000,51000000000,4676010,176483
500000,52500001401,4940895,176399
500000,58300000000,8235818,32947
500000,68000000000,3800731,32728
500000,67000000000,8115910,176219
500000,67710000000,4701176,151244
500000,67600000000,3377530,32558
500000,61904761904,11964351,152744
500000,62000000000,8268464,152744
500000,66000000000,7084245,176915
500000,67000000000,14559462,170456
500000,72450000000,5444359,152744
500000,75000000000,2478469,35567
500000,70400000000,5056971,151244
500000,72000000000,8541621,152744
500000,80000000000,5938582,32764
500000,80000000000,5975125,36543
500000,80000000000,14422068,36639
500000,73000000000,3856307,152756
500000,75000000000,14354946,149743
500000,75000000000,2784337,176423
500000,74000000000,8417219,151196
500000,71500000000,13607874,176411
500000,70000000000,6828912,176795
500000,68000001459,6052871,174899
500000,64000000000,7053220,176423
500000,63000000000,7261752,176579
500000,64000000000,9666330,176411
500000,64100000000,3954742,176339
500000,64000000000,9021853,173266
500000,60000000000,11621058,176639
500000,65000000000,10032834,176423
500000,62000001459,11448259,175511
500000,67100000001,10044359,176231
500000,67000000000,6811375,36159
500000,64000000000,9963176,176363
500000,66000000000,8763914,174983
500000,64000000000,11957634,176579
500000,64000000000,11358541,176399
500000,71000000000,10665082,176855
500000,68000000000,12741990,36183
500000,68000000000,9075691,176627
500000,68000000000,6627931,174875
500000,68000000000,6636194,176627
500000,67000000000,3429925,176591
500000,67000000000,3072881,176591
500000,67000000000,6069152,152756
500000,60000000000,8956113,32923
500000,62000000000,2557577,36651
500000,60000000000,9041892,35529
500000,60000000000,8312121,32606
500000,62000000000,8212786,176819
500000,63000000000,3967570,176915
500000,60500000000,9879289,176795
500000,60621000000,8410075,176375
500000,68000000000,4536998,36147
500000,70150000000,10931514,152756
500000,68750000000,5414862,36097
500000,61000001459,12064169,176567
500000,67000000000,9874122,176399
500000,63800000000,2016916,36147
500000,63800000000,13886779,174923
500000,63800000000,13243935,35771
500000,66300000000,5309058,174935
500000,65000000000,10287631,176399
500000,69000000000,5765799,176891
500000,67000000000,7456531,174863
500000,67000000000,7475283,176843
500000,72000000000,2415845,176567
500000,71000000000,832593,176243
500000,67200000000,9988586,239071
500000,71000000000,6983508,36555
500000,69000000000,1218707,238639
500000,75000000000,2213961,176435
500000,75000000000,14385538,176627
500000,76000000001,6693258,173518
500000,87000000000,1518632,176639
500000,85000000000,4518654,176423
500000,80600001751,6569590,35709
500000,83333333333,2130559,36171
500000,79000000000,13847177,176867
500000,74800000000,2508485,176891
500000,73000000000,14138499,35975
500000,75600000000,3225626,176327
500000,74400000000,7456686,176387
500000,75000000000,5443929,175091
500000,73000000000,5874132,176819
500000,85000000000,13456435,176231
500000,94350000000,9528388,173770
500000,96428571429,4962931,239071
500000,89000000000,11480114,176375
500000,90000000000,9596580,174911
500000,91000000000,7796596,176387
500000,90000000000,9353770,176423
500000,94000000000,12116566,173530
500000,88000000000,10856996,239071
500000,91000000000,4689660,176843
500000,93000000000,9837676,176375
500000,91300000000,4557741,36183
500000,110400000000,1926869,36375
500000,110400000000,1819144,36135
500000,84000000000,3704180,176867
500000,92300000000,9669971,176351
500000,89000000000,10209738,176435
500000,81000000000,2084187,36315
500000,88000000000,4069559,174899
500000,99000000000,4628072,36867
500000,100000000000,14272610,176355
500000,108999999999,9623069,176415
500000,109200000000,6857454,239027
500000,109000000000,7239786,152724
500000,90000000000,1583581,176303
500000,97000000000,1760730,32776
500000,90200000000,10002657,175595
500000,95000000000,6900754,176783
500000,92400000000,9792207,176603
500000,90000000000,9318721,174851
500000,102000000000,3898156,176187
500000,103000000000,6032212,176571
500000,115000000000,5771832,176511
500000,128700000000,7242079,176355
500000,128700000000,4536259,176847
500000,129000000000,8897147,176247
500000,121900000000,7238783,238727
500000,116000000000,9442985,176535
500000,121000000000,2861940,176379
500000,121000000000,2244612,36339
500000,121000000000,13156564,176595
500000,120000000000,8867969,35943
500000,119000000000,9957165,176871
500000,118800000000,9780294,177087
500000,120000000000,9993444,36279
500000,112899989926,13447054,176511
500000,117000000000,7916855,175359
500000,109750000000,13262249,176211
500000,119087500731,4495148,176979
500000,120000000000,3598216,176979
500000,118300000000,8894535,176595
500000,126000000000,13775014,36267
500000,122000000000,8842310,36195
500000,123000000000,4792713,176403
500000,104000000000,10673826,176463
500000,103000000000,1691546,176739
500000,106050001532,6249377,176403
500000,101267227082,8936914,176823
500000,113400000000,7684197,173522
500000,130000000000,9104426,176571
500000,130000000000,5878492,176343
500000,118100000000,12722099,36183
500000,120000000000,14569465,176367
500000,123900000000,3983981,176355
500000,128000000000,6997273,176955
500000,127600000000,6792749,176199
500000,128000000000,14505465,176847
500000,128000000000,14271111,176739
500000,127000000000,10317283,173330
500000,127000000000,9893150,36639
500000,127000000000,10892522,36579
500000,121800000001,12694488,169164
500000,125000000000,10026731,175083
500000,123000000000,4260394,36147
500000,123000000000,14378985,35967
500000,119880000000,1632057,174891
500000,118000000000,10500667,176355
500000,114697012810,4060730,176367
500000,112000000000,11349748,176595
500000,119000000000,8321850,176799
500000,120000000367,7115110,152736
500000,128000000000,5534047,176739
500000,124000000000,13965053,44552
500000,117000000000,10139482,176343
500000,110000000000,10712608,176379
500000,110000000000,11625346,176343
500000,107000000112,1670829,176391
500000,112000000000,10100398,35977
500000,107000000000,7052038,176535
500000,112000000000,8671578,36663
500000,113000000000,1174325,176547
500000,112000000000,11521044,176643
500000,117365933334,11781256,176559
500000,127000000000,5571367,176199
500000,118000000000,7097091,176379
500000,150000000000,6103478,174879
500000,157000100001,9504982,175047
500000,156000000000,9858744,176979
500000,155000000000,11337582,176187
500000,141900000000,10753055,36135
500000,150000000000,10965761,176379
500000,146050000000,10789382,36327
500000,141900000000,8524470,176523
500000,152100000001,3659073,176487
500000,152000000000,4824856,175071
500000,189600000000,1994614,36147
500000,140800000000,3731090,238523
500000,142000000000,3907841,176751
500000,133350000000,7666755,36123
500000,137000000000,7702680,35925
500000,133350000000,7264561,173558
500000,135000000000,12088737,176379
500000,128000000000,11912358,35931
500000,132000000000,13842600,36315
500000,139150000000,13879141,36183
500000,135000000000,13018322,35165
500000,117333333333,10453001,176967
500000,113000000000,785675,176391
500000,119000000000,7784031,176907
500000,120000000000,5575251,151212
500000,120000000000,1558536,176595
500000,124950000000,3187684,176379
500000,125000000000,12944173,176355
500000,124000000000,8971494,176391
500000,132300000000,10307871,239051
500000,138000000000,2531190,176355
500000,129000000000,8783583,151212
500000,142000000000,9893314,152736
500000,140000000000,6156590,176391
500000,134000000000,6587405,176835
500000,130000000000,12856083,176355
500000,145000000000,7711188,36123
500000,144000000000,7269873,175299
500000,144000000000,12826583,176355
500000,146100000000,3134481,176367
500000,150000000000,10472221,176799
500000,143338810231,7554330,176415
500000,156450000000,4793593,176223
500000,152000000001,11947465,176547
500000,151000000000,11734783,36123
500000,152000000001,11983648,36183
500000,144000000000,11662105,35625
500000,152000000001,11770918,36135
500000,147000000000,11698660,36555
500000,130000000000,3618384,152736
500000,125526223020,5867639,173726
500000,126000000000,4467398,176871
500000,127000000000,10898664,176355
500000,140000000000,13498362,176859
500000,140000000000,12640456,176967
500000,167750000000,8282832,176847
500000,170000000000,1176637,176391
500000,170000000000,8541593,176571
500000,166500000000,7779576,173162
500000,159000000000,7642747,176823
500000,188500000000,2443459,176391
500000,256000000000,9573364,174867
500000,229281251463,12036176,176847
500000,229281251463,11043255,36375
500000,251000000000,6499926,176343
500000,251000000000,6147168,176391
500000,276000000000,3527246,176379
500000,278250000001,5628974,176211
500000,278250000001,5957897,176199
500000,265000000000,10053464,176199
500000,266648227304,5660449,174855
500000,271000000000,8046946,176355
500000,282000000000,12398200,174675
500000,267000000000,4798712,174843
500000,280000000000,5181541,176595
500000,292000000000,3518831,148210
500000,294000000000,5000561,176343
500000,286000000000,8105722,176403
500000,276000000000,1222526,176703
500000,275490000000,1045823,36651
500000,280000000000,9405174,152748
500000,285000000000,8954538,176355
500000,283000000000,2777115,176379
500000,281000000000,10981463,176535
500000,281000000000,14477386,35723
500000,281000000000,13925178,176895
500000,273000000000,6442915,36327
500000,269000000000,6334200,36159
500000,273000000000,6406588,36397
500000,273000000000,6370191,35991
500000,252000000000,6412030,35953
500000,257000000000,6448741,36711
500000,252000000000,6303965,36183
500000,258000000000,6606145,176415
500000,257000000000,12626990,176391
500000,251980221870,9877406,176379
500000,248000000000,2728871,36327
500000,230000000000,13182100,44180
500000,244422110101,13254442,36315
500000,220000000000,13137920,36111
500000,234000000001,13218127,36027
500000,297600000000,1156614,36351
500000,296400000001,8673954,36025
500000,293306532121,7637221,36123
500000,293306532121,8601566,36483
500000,295200000000,5594868,35795
500000,296400000001,8637929,36363
500000,296400000001,8710557,36603
500000,296400000000,3392646,36159
500000,295200000000,4141871,36095
500000,288288000001,2391782,36171
500000,276000000000,5339086,176859
500000,261600000000,10027636,36121
500000,264000000000,10064143,36507
500000,195000000000,10326373,176847
500000,193000000000,8313803,36591
500000,193000000000,10149526,36579
500000,191000000000,12349385,36099
500000,189000000000,12313286,176367
500000,231600000000,2856370,36603
500000,231600000000,2929348,36627
500000,191000000000,12525548,176163
500000,226800000000,4279652,36387
500000,214200000000,4025063,35991
500000,220440000000,4060784,35721
500000,171000000000,9798569,176403
500000,159000000000,13118008,36195
500000,156000000000,6000001,239111
500000,153180000000,11972564,36157
500000,152000000000,173810,173810
500000,148000000000,6834751,44204
500000,178560000000,1542191,36147
500000,182616123241,1578506,36315
500000,141250000002,6790547,36143
500000,172801536001,5410513,36627
500000,177600000000,5483011,36183
500000,177600000000,5554719,36339
500000,172801536001,5047459,35977
500000,177600000000,5518380,35369
500000,177600000000,5446828,36315
500000,171600000000,5054391,36615
500000,171600000000,5017776,36411
500000,170400120001,4981365,36615
500000,170400120001,14477653,36579
500000,170400120001,11972496,36123
500000,165600000000,4842646,36147
500000,125000000000,12617940,35991
500000,122400000000,11206339,176367
500000,121000000000,5902182,176835
500000,115200000000,12953994,36171
500000,112000000000,11832634,176583
500000,120000000000,7179380,176379
500000,120000000000,3016308,176355
500000,110000000000,6383982,176559
500000,100000000000,4721929,176379
500000,117000000000,6260304,176175
500000,117000000000,2900746,176355
500000,94800000000,4354537,35929
500000,117000000000,7493442,176175
500000,113000000000,10527058,176379
500000,115000000000,1407514,176847
500000,111000000000,654073,176343
500000,110000000000,14161076,174927
500000,106000000000,5933967,176763
500000,103000000000,12162403,35929
500000,108000000000,5062564,149723
500000,100000000000,10452285,176403
500000,99000000000,11380750,176579
500000,102000000000,10292147,152724
500000,103730000001,9789878,176523
500000,102000000000,7812661,36123
500000,94110800113,6559660,175091
500000,86000000000,8273949,36421
500000,85000000000,12600205,176207
500000,87000000000,5797912,176783
500000,89138500140,1366835,176387
500000,111000000000,8984814,174855
500000,111000000000,9218940,238331
500000,144000000000,5492598,176907
500000,144000000000,5238240,176871
500000,180000000000,8469294,176391
500000,181000000000,8261958,176199
500000,190000000000,2909550,176583
500000,188000000000,8107754,36663
500000,188000000000,8284097,176343
500000,182000000000,8071091,36291
500000,228000000000,893484,36339
500000,182000000000,8034800,36063
500000,216000000000,2313849,36327
500000,206104392439,7757123,36159
500000,209040000000,7793474,36351
500000,200400000000,5741146,36145
500000,202800000000,5777497,36351
500000,204028663104,5813656,36159
500000,195000000000,4639848,36147
500000,195000000000,4684412,44564
500000,193200000000,4603701,36459
500000,185640000000,5361240,36387
500000,187500000000,5397399,36159
500000,183600000000,12295166,36783
500000,181200000000,8260586,44504
500000,181200000000,7728562,35991
500000,132000000000,4760736,176547
500000,123000000000,5111120,177075
500000,126000000000,9635534,36301
500000,126000000000,6565230,176355
500000,120000000000,10232080,176559
500000,133000000000,3150955,168972
500000,135000000000,13714065,176379
500000,134000000000,6520397,176835
500000,129428571429,9071947,176811
500000,129870000000,12001900,176379
500000,129870000000,12176779,174879
500000,140000000000,3318953,168960
500000,191250000000,7492756,152736
500000,195000000000,13366254,176847
500000,195000000000,12819017,176355
500000,192500017542,6896871,174879
500000,191000000000,11823183,36099
500000,192000000000,9913809,176787
500000,191000000000,10358230,176403
500000,186000000000,4616584,176343
500000,188000000000,12985820,176583
500000,186000000000,4730957,176343
500000,179000000000,7173145,176595
500000,191000000000,3140320,176787
500000,190000001561,5877868,175059
500000,188500000000,10975364,176787
500000,180000000000,11154118,176355
500000,195000000000,6125150,176139
500000,199000000000,3833781,238583
500000,200000000000,13038370,176355
500000,193000000000,8705049,32776
500000,181000000000,9635388,36183
500000,172000000000,5524588,36123
500000,153600000000,5767077,32728
500000,162000000000,1959517,36135
500000,161000000000,10173347,152712
500000,161000000000,12895848,239027
500000,166000000000,5413356,176343
500000,161000000000,3419353,152820
500000,163000000000,9101904,152724
500000,174590000001,14380206,36099
500000,174590000001,7346341,238331
500000,180000000000,6522308,152736
500000,181000000000,7105062,36159
500000,180000000000,7068903,35601
500000,187000000000,7141353,36291
500000,182600000000,2482803,174675
500000,188000000000,5461707,176391
500000,280000001459,1654638,176199
500000,400000000000,3348208,176367
500000,333000000000,13874883,173390
500000,131000000000,13872389,176175
500000,132600001488,8143282,176343
500000,125000000000,9049242,176151
500000,122100001733,10534411,176391
500000,121000000000,4637131,176355
500000,111999999999,5273926,176883
500000,109000000000,2996398,176355
500000,138000000000,9316682,36159
500000,138000000000,10325857,36351
500000,126000000000,5134211,35977
500000,137000000000,10924906,176391
500000,130000000000,12937340,36229
500000,129000001561,9844884,152736
500000,130000000000,2216155,175227
500000,130000000000,8561185,176823
500000,127600000000,6750421,176787
500000,133100000000,1666052,36519
500000,131000000000,4235318,148162
500000,143000000000,1671502,176847
500000,140000000000,7249086,36603
500000,132000000000,14037292,36603
500000,126000001459,11565953,238979
500000,128520000000,14310595,176907
500000,127738349315,6194021,35905
500000,130000000000,10738004,175335
500000,134000000000,4167760,35515
500000,136000000000,9962849,174819
500000,132000000000,9005447,36351
500000,126900000000,10311622,176403
500000,126000000000,3917913,176343
500000,122500000000,11817860,44720
500000,116000000000,11793794,177063
500000,119311607100,12143359,173534
500000,137000000000,5520557,176163
500000,133100001604,2819620,176763
500000,138000001459,13994666,173318
500000,131000000000,14345190,173498
500000,132000000000,14104220,176751
500000,132000000000,12265553,176187
500000,129795001716,10482987,174855
500000,119900000000,5857796,36363
500000,115500000000,7686044,175347
500000,122100000000,8632973,176367
500000,111000000000,6956446,35977
500000,126160000000,12955190,176859
500000,130000000000,9749091,176535
500000,139000001561,5571081,176199
500000,146000001561,4100939,238715
500000,141000000000,14362437,176595
500000,137000000000,12137644,36855
500000,137000000000,4282501,36531
500000,142837910650,3523532,176379
500000,141000000000,11314165,175059
500000,139310000000,11866885,43157
500000,138000000000,4750226,176595
500000,149000000000,8962864,175263
500000,164000000000,5409666,170676
500000,166000000000,2469953,176427
500000,164000000000,3487334,176607
500000,164000000000,2409306,176355
500000,164000000000,2702382,176391
500000,164000000000,14467765,176367
500000,164000000000,13080132,238667
500000,150000000000,12841465,36579
500000,149600000000,11224447,35989
500000,155701955375,8810872,152916
500000,150000001459,2216388,176379
500000,153000000000,12474964,173354
500000,151250000000,5092357,176403
500000,140000000000,12956763,176403
500000,136000000000,11097876,176391
500000,138600000000,8915032,176811
500000,124300000001,6991974,176547
500000,134000000000,1835555,176367
500000,129000000000,4386465,176367
500000,127600000000,4210098,238703
500000,121000000000,5511604,35589
500000,121000000000,5046236,36171
500000,123000000000,6270439,175083
500000,121000000000,3570339,152928
500000,141000000000,5676888,176343
500000,114000000000,13214637,238991
500000,135000000000,5780239,36351
500000,135000000000,13786898,173654
500000,146000000000,7990001,176175
500000,146000000000,4834406,35285
500000,149600000000,5915483,176571
500000,166000000000,8508464,176151
500000,168000000000,13102702,176847
500000,168000000000,12925855,176343
500000,180000000000,2803275,177027
500000,168000000000,8486357,176907
500000,195000000000,13916377,176247
500000,191000000000,3323686,176823
500000,180000000000,2215548,176859
500000,178000000000,12822429,174867
500000,168000000000,4213644,238655
500000,168300000000,8717336,176859
500000,182780000000,11707517,36651
500000,201000000000,2239309,229577
500000,225000000000,11040072,176355
500000,226000000000,7330514,36267
500000,224000000000,3976905,176355
500000,203000000001,2803200,176607
500000,223000000000,13311986,36351
500000,210100000000,7342700,176331
500000,223000000000,3867671,176739
500000,220000000000,6727317,176859
500000,213000000000,3128836,36267
500000,205000000000,5249880,35903
500000,204000001561,4921104,176367
500000,199880000000,6286986,36361
500000,195800000000,6379424,176235
500000,192000000000,7682394,176823
500000,190000000000,6149435,176535
500000,188000000000,7201251,176847
500000,184000000000,4744473,170724
500000,191000000000,2997085,173198
500000,180000000000,12034674,36639
500000,174000000000,11586801,36111
500000,174000000000,11998035,36315
500000,174000000000,11888838,36519
500000,172000000000,13908105,176571
500000,174000000000,12239678,176931
500000,168000000000,3378953,176859
500000,178000000000,13707690,36327
500000,183000000000,13743801,36111
500000,171600000000,1608709,176883
500000,181650001532,10380599,174867
500000,192000000000,4965190,176823
500000,200000000000,9423972,176931
500000,196900000000,1115224,176403
500000,180000000000,10750983,36063
500000,181000000000,8500065,176811
500000,175000000000,7546355,36171
500000,171000000000,7510184,36171
500000,172000000000,9270574,36147
500000,169000000000,10023869,44840
500000,167000000000,9979029,36363
500000,167000000000,12143509,176739
500000,148000001561,13518028,176751
500000,145000000000,2375234,176883
500000,129840000000,13980008,36291
500000,137000000000,2275994,176403
500000,138000000000,13312961,174867
500000,137000000000,8569167,175503
500000,131000000000,5029523,176355
500000,136000000000,8014057,36327
500000,136000000000,7582547,176787
500000,136000000000,9947072,176835
500000,126500000000,13777129,176559
500000,130000000000,5919279,176583
500000,120000000000,13715067,176775
500000,118000000000,11002409,35955
500000,132000000000,2907856,36147
500000,163800001532,5425821,175551
500000,159000000000,11689598,36531
500000,158000000001,9698848,176811
500000,171000000000,6818775,36351
500000,161000000000,10500690,36615
500000,160600000000,11731678,36147
500000,169400000002,7814487,176571
500000,159000000000,8204173,176367
500000,159000000000,2626816,36639
500000,167250000000,7814224,176367
500000,179300000000,1048705,152748
500000,180000000000,4603961,173558
500000,166000001459,7493567,176583
500000,165000000000,3411919,173534
500000,164450000000,4273490,176355
500000,169000000000,11407249,176883
500000,160000000000,7104701,176727
500000,171250000000,5801850,238955
500000,166000000000,9420890,36111
500000,153000000000,12331699,36327
500000,150000001459,1842492,176343
500000,150000000000,2765471,36351
500000,150000000000,3004138,238667
500000,180000000000,738301,36627
500000,144000000000,8770856,176811
500000,141600000000,7892631,176775
500000,164000000000,2974591,176403
500000,162500000000,2531279,176367
500000,170000001459,4792721,176811
500000,200000000000,3381841,174855
500000,227000000000,3853251,238691
500000,220000000000,10053568,176235
500000,212000000000,6430085,176547
500000,209300000000,11931295,36123
500000,204000000000,6249853,176355
500000,204000000000,11948105,36303
500000,188500000000,11056877,35941
500000,189000000000,10215338,176691
500000,189000000000,9862076,176379
500000,188100000000,4336346,176727
500000,188000000000,6209957,176811
500000,189000000000,3859859,168972
500000,189004801576,6961672,176691
500000,207000000000,4404063,173702
500000,203528000000,4991110,152940
500000,207000000000,6019335,239039
500000,194000000000,3099566,174903
500000,199000000000,2357880,176547
500000,193000000000,429414,176811
500000,188692907640,6149145,176547
500000,212500000000,2195152,176391
500000,231000000000,10719744,36147
500000,227000000000,10683597,35967
500000,231000000000,3215904,149711
500000,224000000000,3582499,152748
500000,227000000000,965178,151236
500000,241000000000,5565135,151224
500000,241000000000,10972564,176739
500000,260000000000,7810244,176535
500000,248000000000,9545184,176379
500000,270000000000,449595,176595
500000,275000000000,5287936,36147
500000,271000000000,9921725,176871
500000,288000000000,645362,152736
500000,271700000000,6062734,151236
500000,297000000000,6974921,238991
500000,285000000000,1915128,36663
500000,277000000000,1729561,176595
500000,278520000000,5746767,176547
500000,289710000000,5292874,176367
500000,311000000000,12561748,176499
500000,299000000000,5585401,176559
500000,296000000000,8613575,151224
500000,295000000000,8611556,176583
500000,293000000000,793414,36339
500000,272000000000,4521957,152724
500000,300000000000,873791,176883
500000,301000000000,9925667,151248
